Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,622.31201,670.13599,619.258,654.30298,654.30298,710387008
2017-11-10,651.77502,1034.77,651.77502,1007.42,1007.42,5195420160
2017-11-11,1001.64,1403.66,910.72198,1340.45,1340.45,5139769856
2017-11-12,1346.97,2477.6499,1215.58,1388.86,1388.86,8371319808
2017-11-13,1381.8199,1501.16,1043,1353.99,1353.99,4850570240
2017-11-14,1346.73,1390.21,1211.39,1273.53,1273.53,1697910016
2017-11-15,1269.79,1326.39,1191.98,1212.4,1212.4,1321779968
2017-11-16,1202.17,1210.36,876.57098,900.776,900.776,2034690048
2017-11-17,909.15802,1217.42,863.979,1185.48,1185.48,3203429888
2017-11-18,1197.4301,1388.11,1197.4301,1254.53,1254.53,3053769984
2017-11-19,1260.95,1262.34,1144.08,1172.05,1172.05,1285910016
2017-11-20,1172.4301,1236.01,1167.28,1236.01,1236.01,800052992
2017-11-21,1220.78,1224.15,1140.88,1176.97,1176.97,772859008
2017-11-22,1175.0601,1335.25,1171.6,1303.3101,1303.3101,1517619968
2017-11-23,1302.23,1683.8101,1299.95,1683.8101,1683.8101,4112090112
2017-11-24,1651.86,1782.83,1575.76,1648.51,1648.51,3128960000
2017-11-25,1634,1656.55,1535.77,1571.27,1571.27,1560039936
2017-11-26,1571.39,1758.61,1563.35,1735.66,1735.66,1593049984
2017-11-27,1722.9301,1742.4,1607.79,1622.5699,1622.5699,1391459968
2017-11-28,1621.17,1629.48,1543.08,1546.1801,1546.1801,1274880000
2017-11-29,1541.63,1673.23,1332.14,1359.71,1359.71,2345250048
2017-11-30,1380.36,1468.75,1222.1,1389.78,1389.78,1211730048
2017-12-01,1381.8101,1482.6801,1300.46,1462.6801,1462.6801,965150976
2017-12-02,1462.0601,1502.37,1415.49,1434.98,1434.98,574510016
2017-12-03,1435.36,1649.3,1420.6,1559.9301,1559.9301,1476739968
2017-12-04,1560.16,1580.11,1498.98,1576.92,1576.92,780633984
2017-12-05,1580.16,1623.16,1498,1501.85,1501.85,1032800000
2017-12-06,1498.49,1530.65,1396.16,1430.1,1430.1,1154620032
2017-12-07,1430.71,1454.73,1323.75,1330.9301,1330.9301,1285209984
2017-12-08,1329.16,1731.3199,1247.9301,1464.13,1464.13,2553979904
2017-12-09,1464.63,1526.4,1353.9,1410.0601,1410.0601,1059609984
2017-12-10,1411.84,1411.84,1226.21,1323.0699,1323.0699,885886016
2017-12-11,1320,1453.49,1316.85,1423.38,1423.38,922792000
2017-12-12,1427.38,1638.29,1427.38,1615.03,1615.03,1386249984
2017-12-13,1616.99,1702.53,1497.9399,1607.65,1607.65,1245190016
2017-12-14,1600.67,2080.4099,1593.15,1966.14,1966.14,2717410048
2017-12-15,1974.66,1974.66,1678.0601,1815.4301,1815.4301,1457229952
2017-12-16,1824.85,1890.0601,1769.5,1801.88,1801.88,971254976
2017-12-17,1812.33,1939.9301,1806.65,1862.88,1862.88,1020590016
2017-12-18,1869.21,2353.6399,1799.12,2196.6399,2196.6399,2538650112
2017-12-19,2199.0601,2918.9299,2160.9199,2805.8899,2805.8899,3913339904
2017-12-20,2825.03,4355.6201,2825.03,3923.0701,3923.0701,11889600512
2017-12-21,3909,3909,3038.01,3267.1699,3267.1699,3664329984
2017-12-22,3324,3369.55,1938.36,2696.6899,2696.6899,3877769984
2017-12-23,2746.95,3479.71,2684.8201,3257.0801,3257.0801,2843310080
2017-12-24,3260.55,3260.55,2573.4399,2903.1201,2903.1201,1712160000
